rxn	y
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(OC)C=C1>>	0.59600997
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(CC)C=C1>>	0.6667601
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CN1CCCN2C1=NCCC2.ClC1=CC=C(OC)C=C1>>	0.41983837
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.FC(C=CC=C1F)=C1C2=CC=NO2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(CC)C=C1>>	0.27685943
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(CC)C=C1>>	0.20325005
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=CC(C)=NO1.CN1CCCN2C1=NCCC2.IC1=CC=C(OC)C=C1>>	0.5201334
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=CON=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(OC)C=C1>>	0.11125956
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=NC=CC=C1>>	0.28478494
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=CC(N2C=CC=C2)=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(CC)C=C1>>	0.6353605
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(CC)C=C1>>	0.0034041065
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CCOC(C1=CON=C1)=O.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(C(F)(F)F)C=C1>>	0.0069831866
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=C(C(OCC)=O)C=NO1.CN1CCCN2C1=NCCC2.IC1=CC=C(C(F)(F)F)C=C1>>	0.4166867
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CN=CC=C1>>	0.2579072
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(CC)C=C1>>	0.194249
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=CC=NO1.CN1CCCN2C1=NCCC2.BrC1=CN=CC=C1>>	0.36034817
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=NOC(C2=CC=CC=C2)=C1.CN1CCCN2C1=NCCC2.ClC1=NC=CC=C1>>	0.82511324
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=C(C(OCC)=O)C=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CN=CC=C1>>	0.13890427
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=NOC=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CN=CC=C1>>	0.009554838
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=NOC(C2=CC=CC=C2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=NC=CC=C1>>	0.7762777
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C12=C(C=CC=C2)ON=C1.CN1CCCN2C1=NCCC2.IC1=CC=C(CC)C=C1>>	0.29837757
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CN1CCCN2C1=NCCC2.BrC1=CC=C(CC)C=C1>>	0.7421033
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=CC=NO1.CN1CCCN2C1=NCCC2.BrC1=CN=CC=C1>>	0.18118864
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(C(F)(F)F)C=C1>>	0.38900834
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CCOC(C1=CON=C1)=O.CN1CCCN2C1=NCCC2.IC1=CC=C(CC)C=C1>>	0.21486726
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C12=C(C=CC=C2)ON=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(CC)C=C1>>	0.5491418
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(OC)C=C1>>	0.37136552
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=CC(N2C=CC=C2)=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(OC)C=C1>>	0.4950904
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CCOC(C1=NOC=C1)=O.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CN=CC=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C12=CON=C1C=CC=C2.CN1CCCN2C1=NCCC2.IC1=NC=CC=C1>>	0.46088463
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C12=CON=C1C=CC=C2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(OC)C=C1>>	0.03267295
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(CC)C=C1>>	0.65448326
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C12=C(C=CC=C2)ON=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=NC=CC=C1>>	0.5649708
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=NC=CC=C1>>	0.39756575
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=NC=CC=C1>>	0.2841979
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=CC(C)=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(CC)C=C1>>	0.74235183
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=NOC(C(OCC)=O)=C1.CN1CCCN2C1=NCCC2.ClC1=CC=C(CC)C=C1>>	0.0054682987
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=NOC(C(OCC)=O)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CN=CC=C1>>	0.3685038
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(CC)C=C1>>	0.09444895
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=CON=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CN=CC=C1>>	0.7141375
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(C(F)(F)F)C=C1>>	0.012525053
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=CON=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(C(F)(F)F)C=C1>>	0.13848187
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C12=C(C=CC=C2)ON=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(CC)C=C1>>	0.49622205
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(CC)C=C1>>	0.0412761
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(OC)C=C1>>	0.0037705007
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.FC(C=CC=C1F)=C1C2=CC=NO2.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(OC)C=C1>>	0.40859994
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CN=CC=C1>>	0.022499062
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=NOC=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(OC)C=C1>>	0.57088774
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CCOC(C1=CON=C1)=O.CN1CCCN2C1=NCCC2.BrC1=NC=CC=C1>>	0.3536016
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C1(C2=CC=CC=C2)=CON=C1.CN1CCCN2C1=NCCC2.IC1=NC=CC=C1>>	0.34446323
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CCOC(C1=NOC=C1)=O.CN1CCCN2C1=NCCC2.IC1=CN=CC=C1>>	0.867926
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.FC(C=CC=C1F)=C1C2=CC=NO2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CN=CC=C1>>	0.19906954
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.FC(C=CC=C1F)=C1C2=CC=NO2.CN1CCCN2C1=NCCC2.BrC1=CN=CC=C1>>	0.1107544
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(C(F)(F)F)C=C1>>	0.3644138
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CN1CCCN2C1=NCCC2.ClC1=NC=CC=C1>>	0.2719453
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(C(F)(F)F)C=C1>>	0.17354375
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C12=CON=C1C=CC=C2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(C(F)(F)F)C=C1>>	0.09109122
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CCOC(C1=CON=C1)=O.CN1CCCN2C1=NCCC2.ClC1=NC=CC=C1>>	0.40215763
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CN=CC=C1>>	0.55264664
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C12=C(C=CC=C2)ON=C1.CN1CCCN2C1=NCCC2.IC1=NC=CC=C1>>	0.89598775
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(OC)C=C1>>	0.4153703
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=CC(C)=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CN=CC=C1>>	0.3149663
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=CON=C1.CN1CCCN2C1=NCCC2.IC1=CC=C(CC)C=C1>>	0.7416555
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=CC=NO1.CN1CCCN2C1=NCCC2.IC1=CC=C(C(F)(F)F)C=C1>>	0.47097647
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C12=CON=C1C=CC=C2.CN1CCCN2C1=NCCC2.ClC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(C(F)(F)F)C=C1>>	0.24088915
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=CC(C)=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(CC)C=C1>>	0.35153744
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=NOC(C2=CC=CC=C2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(CC)C=C1>>	0.25122443
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=NC=CC=C1>>	0.7360085
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=CC(C(OCC)=O)=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(OC)C=C1>>	0.1959616
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=C(C(OCC)=O)C=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(OC)C=C1>>	0.032928072
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CN1CCCN2C1=NCCC2.BrC1=CC=C(OC)C=C1>>	0.45828837
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=NOC(C2=CC=CC=C2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(OC)C=C1>>	0.0044808574
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=NOC(C2=CC=CC=C2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CN=CC=C1>>	0.8135759
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.FC(C=CC=C1F)=C1C2=CC=NO2.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(OC)C=C1>>	0.33665165
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=NOC(C(OCC)=O)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(C(F)(F)F)C=C1>>	0.4456045
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=NOC(C2=CC=CC=C2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(CC)C=C1>>	0.047108855
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.COC1=NOC(C(OCC)=O)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(CC)C=C1>>	0.0069559906
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(OC)C=C1>>	0.08071197
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=C(C(OCC)=O)C=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(CC)C=C1>>	0.30461589
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.COC1=NOC(C(OCC)=O)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(OC)C=C1>>	0.0047132727
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CCOC(C1=NOC=C1)=O.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CN=CC=C1>>	0.26557305
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CCOC(C1=NOC=C1)=O.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(C(F)(F)F)C=C1>>	0.15093672
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CN1CCCN2C1=NCCC2.ClC1=NC=CC=C1>>	0.7802489
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(OC)C=C1>>	0.49985462
